Csapat;Ev;Brand;Sorozat;KartyaSzam;Kartya;Megvan
Utah Jazz;2018 - 2019;Panini Opulence;Rookie Patch AU;RP-AU;Gold /25;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Rookie Patch AU;RP-AU;Holo Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Rookie Patch AU;RP-AU;Platinum /1;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Golden Rookie Quad Booklet;GA/JR/KH/MB;/20;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Golden Rookie Quad Booklet;DD/GA/SGA/TY;/5;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Golden Rookie  Brand Logo;GRBL;/2;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Golden Rookie  Brand Logo;CS/GA/SGA/TY;/2;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Golden Rookie Booklet Logo;GA/JR/KH/MB;/1;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Golden Rookie Booklet Logo;CS/GA/SGA/TY;/1;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Golden Rookie Booklet Logo;DD/GA/SGA/TY;/1;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Golden Rookie Quad Booklet;GA/JR/KH/MB;/1;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Rookie Patches Booklet;RPB;/20;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Rookie Patches Booklet;RPB;Brand Logo /5;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Rookie Patches Booklet;RPB;Sponsor Logo /4;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Rookie Patches Booklet;RPB;Tags /4;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Nouveau Riche Signatures;NRS;/99;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Nouveau Riche Signatures;NRS;Gold /25;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Nouveau Riche Signatures;NRS;Brand Logo /5;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Nouveau Riche Signatures;NRS;Nameplate /5;FALSE
Utah Jazz;2018 - 2019;Panini Opulence;Nouveau Riche Signatures;NRS;Sponsor Logo /5;FALSE
Utah Jazz;2018 - 2019;Panini Player of The Day ;Panini PoTD AU;PP;Base;FALSE
Utah Jazz;2018 - 2019;Panini Player of The Day ;Memorabilia;GA;Base;FALSE
Utah Jazz;2018 - 2019;Panini Player of The Day ;Rookies;R10;Base;TRUE
Utah Jazz;2018 - 2019;Panini Player of The Day ;Rookies;R10;Checkerboard /30;FALSE
Utah Jazz;2018 - 2019;Panini Player of The Day ;Rookies;R10;Rapture /20;FALSE
Utah Jazz;2018 - 2019;Panini Player of The Day ;Rookies;R10;Explosion /10;FALSE
Utah Jazz;2018 - 2019;Panini Player of The Day ;Rookies;R10;Hyper Plaid/1;FALSE
Utah Jazz;2018 - 2019;Panini Threads; Rookies Association;117;Base;FALSE
Utah Jazz;2018 - 2019;Panini Threads; Rookies Association;117;Dazzle;TRUE
Utah Jazz;2018 - 2019;Panini Threads; Rookies Association;117;Dazzle Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Threads; Rookies Association;117;Dazzle Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Threads; Rookies Association;117;Premium /199;FALSE
Utah Jazz;2018 - 2019;Panini Threads; Rookies Association;117;Premium Blue /75;FALSE
Utah Jazz;2018 - 2019;Panini Threads; Rookies Association;117;Premium Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Threads; Rookies Association;117;Premium Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookies Icon;157;Base;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookies Icon;157;Dazzle;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookies Icon;157;Dazzle Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookies Icon;157;Dazzle Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookies Statement;197;Base;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookies Statement;197;Dazzle;true
Utah Jazz;2018 - 2019;Panini Threads;Rookies Statement;197;Dazzle Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookies Statement;197;Dazzle Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Next Wave;11;Base;TRUE
Utah Jazz;2018 - 2019;Panini Threads;Next Wave;11;Dazzle;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Next Wave;11;Dazzle Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Next Wave;11;Dazzle Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookie Threads;13;Base;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookie Threads;13;Prime /25;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookie Signatures;23;Base;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookie Signatures;23;Premium /105;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookie Signatures;23;Gold /25;FALSE
Utah Jazz;2018 - 2019;Panini Threads;Rookie Signatures;23;Premium Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Base;TRUE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Astro;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Chinese New Year;TRUE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Fractal;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Galactic;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Groove;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Impact;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Cosmic /100;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Chinese New Year Emerald /88;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Starburst /75;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Cubic /50;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Lava /10;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Revolution ;107;Chinese New Year Holo Gold /8;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Rookie Revolution;16;Base;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Rookie Revolution;16;Galactic;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Rookie Revolution;16;Impact;FALSE
Utah Jazz;2018 - 2019;Panini Revolution;Rookie Revolution;16;Cubic /50;FALSE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Base;TRUE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Silver ;TRUE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Scope ;TRUE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Tri Color;FALSE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Zebra;FALSE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Light Blue/299;FALSE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Red /199;FALSE
Utah Jazz;2018 - 2019;Panini Select;Select;9;White /149;FALSE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Neon Green /75;FALSE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Tie-Dye /25;FALSE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Neon Orange Pulsar /13;FALSE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Select;Select;9;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Base;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Silver;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Scope ;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Tri Color;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Zebra;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Blue Die Cut /249;TRUE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Purple Die Cut /99;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Maroon Die Cut /75;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Orange Die Cut /65;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Tie Dye Die Cut /25;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Neon Orange Die Cut /13;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Gold Die Cut /10;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Green Die Cut /5;FALSE
Utah Jazz;2018 - 2019;Panini Select;Premier Level;106;Black Die Cut /1;FALSE
Utah Jazz;2018 - 2019;Panini Select;Courtside;209;Base;FALSE
Utah Jazz;2018 - 2019;Panini Select;Courtside;209;Silver;FALSE
Utah Jazz;2018 - 2019;Panini Select;Courtside;209;Zebra;FALSE
Utah Jazz;2018 - 2019;Panini Select;Courtside;209;Copper /60;FALSE
Utah Jazz;2018 - 2019;Panini Select;Courtside;209;Tie Dye /25;FALSE
Utah Jazz;2018 - 2019;Panini Select;Courtside;209;Neon Orange Pulsar /13;FALSE
Utah Jazz;2018 - 2019;Panini Select;Courtside;209;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Select;Courtside;209;Green /5;FALSE
Utah Jazz;2018 - 2019;Panini Select;Courtside;209;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Select;Phenomenon;5;Base;FALSE
Utah Jazz;2018 - 2019;Panini Select;Phenomenon;5;Silver /99;FALSE
Utah Jazz;2018 - 2019;Panini Select;Phenomenon;5;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Select;Phenomenon;5;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Select;Draft Selections Memorabilia;13;Base;FALSE
Utah Jazz;2018 - 2019;Panini Select;Draft Selections Memorabilia;13;Purple /99;FALSE
Utah Jazz;2018 - 2019;Panini Select;Draft Selections Memorabilia;13;Tie Dye /25;TRUE
Utah Jazz;2018 - 2019;Panini Select;Draft Selections Memorabilia;13;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Select;Draft Selections Memorabilia;13;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Select;Rookie Jersey AU;4;/99;FALSE
Utah Jazz;2018 - 2019;Panini Select;Rookie Jersey AU;4;Purple /49;FALSE
Utah Jazz;2018 - 2019;Panini Select;Rookie Jersey AU;4;Tie Dye /25;FALSE
Utah Jazz;2018 - 2019;Panini Select;Rookie Jersey AU;4;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Select;Rookie Jersey AU;4;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Select;Rookie Signatures;RS;/199;FALSE
Utah Jazz;2018 - 2019;Panini Select;Rookie Signatures;RS;Neon Green /99;FALSE
Utah Jazz;2018 - 2019;Panini Select;Rookie Signatures;RS;Tie Dye /25;FALSE
Utah Jazz;2018 - 2019;Panini Select;Rookie Signatures;RS;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Select;Rookie Signatures;RS;Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Draft Picks College Ticket AU;DPCT;Base;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Draft Picks College Ticket AU;DPCT;Blue Foil;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Draft Picks College Ticket AU;DPCT;Red Foil;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Draft Picks College Ticket AU;DPCT;/99;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Draft Picks College Ticket AU;DPCT;Cracked Ice /23;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Draft Picks College Ticket AU;DPCT;Playoff Ticket /15;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Draft Picks College Ticket AU;DPCT;Championsship Ticket /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Draft Picks College Ticket AU;DPCT;Printing Plates Yellow /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Draft Picks College Ticket AU;DPCT;Printing Plates Magenta /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Draft Picks College Ticket AU;DPCT;Printing Plates Cyan /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Draft Picks College Ticket AU;DPCT;Printing Plates Black /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Game Day Ticket;29;Base;TRUE
Utah Jazz;2018 - 2019;Panini Contenders;Game Day Ticket;29;Cracked Ice /23;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;Game Day Ticket;29;Championsship /1;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;School Colors;29SC;Base;FALSE
Utah Jazz;2018 - 2019;Panini Contenders;School Colors;29SC;Cracked Ice /23;FALSE
Utah Jazz;2018 - 2019;Panini Status;Status;110;Base;FALSE
Utah Jazz;2018 - 2019;Panini Status;Status;110;Aqua;FALSE
Utah Jazz;2018 - 2019;Panini Status;Status;110;Green;FALSE
Utah Jazz;2018 - 2019;Panini Status;Status;110;Orange;FALSE
Utah Jazz;2018 - 2019;Panini Status;Status;110;Pursuit;FALSE
Utah Jazz;2018 - 2019;Panini Status;Status;110;Status /24;FALSE
Utah Jazz;2018 - 2019;Panini Status;Status;110;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Status;Status;110;Kaleido /1;FALSE
Utah Jazz;2018 - 2019;Panini Status;Factions;11 DM/GA/RR;Base;FALSE
Utah Jazz;2018 - 2019;Panini Status;Factions;11 DM/GA/RR;Blue;FALSE
Utah Jazz;2018 - 2019;Panini Status;Factions;11 DM/GA/RR;Purple;FALSE
Utah Jazz;2018 - 2019;Panini Status;Factions;11 DM/GA/RR;Red;FALSE
Utah Jazz;2018 - 2019;Panini Status;Rookie Credentials;24;Base;FALSE
Utah Jazz;2018 - 2019;Panini Status;Rookie Credentials;24;Aqua;FALSE
Utah Jazz;2018 - 2019;Panini Status;Rookie Credentials;24;Green;FALSE
Utah Jazz;2018 - 2019;Panini Status;Rookie Credentials;24;Orange;FALSE
Utah Jazz;2018 - 2019;Panini Status;Draft Night Autograph;8;/32;FALSE
Utah Jazz;2018 - 2019;Panini Status;Rookie Prominence;20;Base;FALSE
Utah Jazz;2018 - 2019;Panini Status;Rookie Prominence;20;Blue;FALSE
Utah Jazz;2018 - 2019;Panini Status;Rookie Prominence;20;Purple;FALSE
Utah Jazz;2018 - 2019;Panini Status;Rookie Prominence;20;Red;FALSE
Utah Jazz;2018 - 2019;Panini Status;Rookie Essentials;22;Base;FALSE
Utah Jazz;2018 - 2019;Panini Status;Rookie Essentials;22;Prime /10;FALSE
Utah Jazz;2018 - 2019;Panini Status;New Breed;2;Base;FALSE
Utah Jazz;2018 - 2019;Panini Status;New Breed;2;Pink /25;FALSE
Utah Jazz;2018 - 2019;Panini Status;New Breed;2;Gold /10;FALSE
Utah Jazz;2018 - 2019;Panini Status;New Breed;2;Championship /1;FALSE
Memphis Grizzlies;2019 - 2020;Panini Certified;Certified Signatures;33;Base;FALSE
Memphis Grizzlies;2019 - 2020;Panini Certified;Certified Signatures;33;Camo /25;FALSE
Memphis Grizzlies;2019 - 2020;Panini Certified;Certified Signatures;33;Gold /10;FALSE
Memphis Grizzlies;2019 - 2020;Panini Certified;Certified Signatures;33;Black /1;FALSE
Memphis Grizzlies;2019 - 2020;Panini Immaculate;Modern Marks;34;/75;FALSE
Memphis Grizzlies;2019 - 2020;Panini Immaculate;Modern Marks;34;Red /25;FALSE
Memphis Grizzlies;2019 - 2020;Panini Immaculate;Modern Marks;34;Gold /10;FALSE
Memphis Grizzlies;2019 - 2020;Panini Immaculate;Modern Marks;34;Platinum /1;FALSE
Memphis Grizzlies;2019 - 2020;Panini Immaculate;Past and Present;36;/75;FALSE
Memphis Grizzlies;2019 - 2020;Panini Immaculate;Past and Present;36;Gold /10;FALSE
Memphis Grizzlies;2019 - 2020;Panini Immaculate;Past and Present;36;Platinum /1;FALSE
Memphis Grizzlies;2019 - 2020;Panini Chronicles  ;Airborne Signatures;21;/99;FALSE
Memphis Grizzlies;2019 - 2020;Panini Chronicles  ;Airborne Signatures;21;Red;FALSE
Memphis Grizzlies;2019 - 2020;Panini Chronicles  ;Airborne Signatures;21;Silver;FALSE
Memphis Grizzlies;2019 - 2020;Panini Chronicles  ;Airborne Signatures;21;Blue /25;FALSE
Memphis Grizzlies;2019 - 2020;Panini Chronicles  ;Airborne Signatures;21;Gold /10;FALSE
Memphis Grizzlies;2019 - 2020;Panini Chronicles  ;Airborne Signatures;21;Black /1;FALSE
Memphis Grizzlies;2019 - 2020;Panini Illusions;Trophy Collection;27;Base;FALSE
Memphis Grizzlies;2019 - 2020;Panini Illusions;Trophy Collection;27;Emerald /25;FALSE
Memphis Grizzlies;2019 - 2020;Panini Illusions;Trophy Collection;27;Sapphire /15;FALSE
Memphis Grizzlies;2019 - 2020;Panini Illusions;Trophy Collection;27;Orange /10;FALSE
Memphis Grizzlies;2019 - 2020;Panini Illusions;Trophy Collection;27;Pink /5;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Base;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Mosaic;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Camo Pink;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Choice Peacock;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Fast Break Silver;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Genesis;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Green;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Reactive Blue;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Reactive Orange;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Silver;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Red;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Blue;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Blue /99;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Choice Red /88;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Fast Break Blue /85;FALSE
Memphis Grizzlies;2019 - 2020;Panini Mosaic;Mosaic;116;Fast Break Purple /50;FALSE
